,lpep_pickup_datetime,lpep_dropoff_datetime,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,total_amount,payment_type,trip_type,congestion_surcharge,taxi_type
398,2023-01-01 10:28:22,2023-01-01 10:33:29,41,42,1.0,1.12,7.9,0.0,0.5,0.0,0.0,,9.4,1.0,1.0,0.0,green_taxi
399,2023-01-01 10:07:56,2023-01-01 10:17:37,74,238,1.0,2.41,10.0,0.0,0.5,1.25,0.0,,14.8,1.0,1.0,2.75,green_taxi
400,2023-01-01 10:37:15,2023-01-01 10:42:46,74,236,1.0,1.81,7.5,0.0,0.5,2.21,0.0,,13.26,1.0,1.0,2.75,green_taxi
401,2023-01-01 10:58:28,2023-01-01 11:01:14,41,151,1.0,0.72,5.8,0.0,0.5,0.0,0.0,,7.3,2.0,1.0,0.0,green_taxi
402,2023-01-01 10:15:56,2023-01-01 10:23:04,41,74,1.0,1.48,10.0,0.0,0.5,2.0,0.0,,13.5,1.0,1.0,0.0,green_taxi
403,2023-01-01 10:20:06,2023-01-01 10:33:47,95,121,1.0,2.44,16.3,0.0,0.5,3.56,0.0,,21.36,1.0,1.0,0.0,green_taxi
404,2023-01-01 10:34:12,2023-01-01 10:52:12,7,79,1.0,6.99,29.6,0.0,0.5,5.0,0.0,,38.85,1.0,1.0,2.75,green_taxi
405,2023-01-01 10:10:27,2023-01-01 10:20:49,43,74,1.0,1.68,12.1,0.0,0.5,0.0,0.0,,13.6,1.0,1.0,0.0,green_taxi
406,2023-01-01 10:32:18,2023-01-01 10:36:24,75,74,1.0,1.43,7.9,0.0,0.5,1.88,0.0,,11.28,1.0,1.0,0.0,green_taxi
407,2023-01-01 10:27:00,2023-01-01 10:48:38,116,241,1.0,0.0,13.0,0.0,0.5,0.0,0.0,,13.8,2.0,1.0,0.0,green_taxi
408,2023-01-01 10:53:05,2023-01-01 11:04:51,82,160,3.0,2.66,14.9,0.0,0.5,0.0,0.0,,16.4,2.0,1.0,0.0,green_taxi
409,2023-01-01 10:50:28,2023-01-01 11:13:33,7,88,1.0,9.31,39.4,0.0,0.5,8.73,0.0,,52.38,1.0,1.0,2.75,green_taxi
410,2023-01-01 10:53:41,2023-01-01 10:59:35,65,97,1.0,0.79,7.2,0.0,0.5,0.0,0.0,,8.7,1.0,1.0,0.0,green_taxi
411,2023-01-01 10:36:41,2023-01-01 10:50:04,74,69,1.0,3.1,15.6,0.0,1.5,0.0,0.0,,17.1,2.0,1.0,0.0,green_taxi
412,2023-01-01 10:07:51,2023-01-01 10:26:09,260,16,1.0,11.18,42.9,0.0,0.5,0.0,0.0,,44.4,1.0,1.0,0.0,green_taxi
413,2023-01-01 10:51:55,2023-01-01 11:03:28,74,229,1.0,4.64,20.5,0.0,0.5,4.95,0.0,,29.7,1.0,1.0,2.75,green_taxi
414,2023-01-01 10:26:36,2023-01-01 10:46:05,65,7,1.0,8.76,37.3,0.0,0.5,7.76,0.0,,46.56,1.0,1.0,0.0,green_taxi
415,2023-01-01 10:49:58,2023-01-01 11:07:00,33,225,1.0,4.35,21.2,0.0,0.5,2.0,0.0,,24.0,1.0,1.0,0.0,green_taxi
416,2023-01-01 10:39:54,2023-01-01 10:45:44,75,43,6.0,1.1,8.6,0.0,0.5,1.0,0.0,,11.1,1.0,1.0,0.0,green_taxi
417,2023-01-01 10:59:06,2023-01-01 11:07:52,75,140,6.0,2.64,12.8,0.0,0.5,3.41,0.0,,20.46,1.0,1.0,2.75,green_taxi
418,2023-01-01 10:31:36,2023-01-01 10:39:29,74,41,1.0,1.42,10.0,0.0,0.5,0.0,0.0,,11.5,2.0,1.0,0.0,green_taxi
419,2023-01-01 10:10:35,2023-01-01 10:19:55,130,132,1.0,4.24,18.4,0.0,0.5,0.0,0.0,,19.9,1.0,1.0,0.0,green_taxi
420,2023-01-01 10:51:32,2023-01-01 11:04:07,130,218,1.0,2.66,15.0,0.0,0.0,0.0,0.0,,16.0,1.0,2.0,0.0,green_taxi
421,2023-01-01 11:15:21,2023-01-01 11:24:04,75,142,1.0,2.13,12.1,0.0,0.5,4.9,0.0,,21.25,1.0,1.0,2.75,green_taxi
422,2023-01-01 11:18:13,2023-01-01 11:22:21,75,236,1.0,1.19,7.2,0.0,0.5,0.0,0.0,,11.45,2.0,1.0,2.75,green_taxi
423,2023-01-01 11:48:50,2023-01-01 11:56:34,41,75,1.0,1.69,10.7,0.0,0.5,0.0,0.0,,12.2,2.0,1.0,0.0,green_taxi
424,2023-01-01 11:56:35,2023-01-01 12:00:26,129,82,1.0,0.63,5.8,0.0,0.5,2.0,0.0,,9.3,1.0,1.0,0.0,green_taxi
425,2023-01-01 11:37:30,2023-01-01 12:24:00,29,210,3.0,0.0,35.2,0.0,1.5,0.0,0.0,,36.7,2.0,1.0,0.0,green_taxi
426,2023-01-01 11:07:36,2023-01-01 11:14:46,74,75,1.0,1.36,10.0,0.0,0.5,2.3,0.0,,13.8,1.0,1.0,0.0,green_taxi
427,2023-01-01 11:24:45,2023-01-01 11:27:06,41,41,1.0,0.63,4.0,0.0,0.5,0.0,0.0,,4.8,2.0,1.0,0.0,green_taxi
428,2023-01-01 11:28:29,2023-01-01 11:38:05,41,42,1.0,1.82,9.0,0.0,0.5,0.0,0.0,,9.8,2.0,1.0,0.0,green_taxi
429,2023-01-01 11:40:55,2023-01-01 11:49:26,42,151,1.0,1.49,8.0,0.0,0.5,0.0,0.0,,8.8,2.0,1.0,0.0,green_taxi
430,2023-01-01 10:59:46,2023-01-01 11:10:08,74,244,1.0,3.24,16.3,0.0,0.5,0.0,0.0,,17.8,2.0,1.0,0.0,green_taxi
431,2023-01-01 11:33:27,2023-01-01 11:43:08,41,238,1.0,1.71,11.4,0.0,0.5,0.0,0.0,,15.65,1.0,1.0,2.75,green_taxi
432,2023-01-01 11:34:27,2023-01-01 11:49:43,74,141,1.0,3.1,16.3,2.75,1.5,4.1,0.0,,24.65,1.0,1.0,2.75,green_taxi
433,2023-01-01 11:13:46,2023-01-01 11:31:19,41,137,1.0,6.96,29.6,0.0,0.5,6.77,0.0,,40.62,1.0,1.0,2.75,green_taxi
434,2023-01-01 11:26:21,2023-01-01 11:39:12,24,263,5.0,2.67,16.3,0.0,0.5,2.5,0.0,,23.05,1.0,1.0,2.75,green_taxi
435,2023-01-01 11:56:25,2023-01-01 12:06:22,74,262,3.0,2.81,14.9,0.0,0.5,3.83,0.0,,22.98,1.0,1.0,2.75,green_taxi
436,2023-01-01 11:53:23,2023-01-01 11:57:27,244,116,2.0,0.78,6.5,0.0,0.5,2.0,0.0,,10.0,1.0,1.0,0.0,green_taxi
437,2023-01-01 11:38:43,2023-01-01 11:43:54,173,57,6.0,1.2,7.2,0.0,0.5,2.61,0.0,,11.31,1.0,1.0,0.0,green_taxi
438,2023-01-01 11:18:06,2023-01-01 11:21:14,116,116,1.0,0.62,5.1,0.0,0.5,1.98,0.0,,8.58,1.0,1.0,0.0,green_taxi
439,2023-01-01 11:33:43,2023-01-01 11:44:25,74,237,1.0,2.79,14.9,0.0,0.5,5.74,0.0,,24.89,1.0,1.0,2.75,green_taxi
440,2023-01-01 11:27:15,2023-01-01 11:34:59,74,42,1.0,1.7,8.0,0.0,0.5,1.76,0.0,,10.56,1.0,1.0,0.0,green_taxi
441,2023-01-01 11:10:40,2023-01-01 11:14:39,43,43,1.0,1.96,9.3,0.0,0.5,1.2,0.0,,14.75,1.0,1.0,2.75,green_taxi
442,2023-01-01 11:40:17,2023-01-01 11:54:00,74,144,1.0,7.33,29.6,0.0,0.5,0.0,0.0,,33.85,1.0,1.0,2.75,green_taxi
443,2023-01-01 11:57:14,2023-01-01 12:06:18,74,116,1.0,2.11,12.1,0.0,0.5,3.4,0.0,,17.0,1.0,1.0,0.0,green_taxi
444,2023-01-01 11:36:31,2023-01-01 11:49:45,134,196,1.0,2.9,16.3,0.0,0.5,0.0,0.0,,17.8,2.0,1.0,0.0,green_taxi
445,2023-01-01 11:12:17,2023-01-01 11:35:38,42,161,1.0,7.55,33.8,0.0,0.5,0.02,0.0,,38.07,1.0,1.0,2.75,green_taxi
446,2023-01-01 11:42:13,2023-01-01 11:49:21,260,260,0.0,1.2,8.6,0.0,1.5,2.0,0.0,,12.1,1.0,1.0,0.0,green_taxi
447,2023-01-01 11:22:34,2023-01-01 11:25:34,75,75,1.0,0.45,5.1,0.0,0.5,0.0,0.0,,6.6,2.0,1.0,0.0,green_taxi
448,2023-01-01 11:36:19,2023-01-01 11:55:09,75,170,1.0,3.9,21.9,0.0,0.5,5.0,0.0,,31.15,1.0,1.0,2.75,green_taxi
449,2023-01-01 11:32:55,2023-01-01 11:54:37,7,48,1.0,4.9,24.0,2.75,1.5,0.0,0.0,,28.25,2.0,1.0,2.75,green_taxi
450,2023-01-01 11:35:56,2023-01-01 11:40:30,74,75,1.0,1.1,7.2,0.0,1.5,0.0,0.0,,8.7,2.0,1.0,0.0,green_taxi
451,2023-01-01 11:51:48,2023-01-01 11:56:19,74,42,1.0,0.7,5.8,0.0,1.5,1.8,0.0,,9.1,1.0,1.0,0.0,green_taxi
452,2023-01-01 11:48:36,2023-01-01 11:53:59,7,193,1.0,1.13,7.9,0.0,0.5,0.0,0.0,,9.4,2.0,1.0,0.0,green_taxi
453,2023-01-01 11:51:42,2023-01-01 12:01:18,74,43,1.0,2.11,12.1,0.0,0.5,2.72,0.0,,16.32,1.0,1.0,0.0,green_taxi
454,2023-01-01 11:34:26,2023-01-01 11:49:44,7,262,1.0,4.35,20.5,0.0,0.5,4.95,0.0,,29.7,1.0,1.0,2.75,green_taxi
455,2023-01-01 11:47:17,2023-01-01 11:49:43,166,166,1.0,0.43,5.1,0.0,0.5,0.0,0.0,,6.6,2.0,1.0,0.0,green_taxi
456,2023-01-01 11:40:14,2023-01-01 11:40:34,65,65,1.0,0.0,70.0,0.0,0.5,0.0,0.0,,71.5,2.0,1.0,0.0,green_taxi
457,2023-01-01 11:41:18,2023-01-01 12:22:07,65,265,1.0,12.37,74.8,0.0,0.0,17.91,13.75,,107.46,1.0,1.0,0.0,green_taxi
458,2023-01-01 11:25:35,2023-01-01 11:36:00,41,237,1.0,3.21,15.6,0.0,0.5,3.97,0.0,,23.82,1.0,1.0,2.75,green_taxi
459,2023-01-01 11:51:18,2023-01-01 11:59:40,75,41,1.0,1.24,10.0,0.0,0.5,2.3,0.0,,13.8,1.0,1.0,0.0,green_taxi
460,2023-01-01 11:22:06,2023-01-01 11:36:04,92,129,1.0,3.4,17.7,0.0,1.5,3.8,0.0,,23.0,1.0,1.0,0.0,green_taxi
461,2023-01-01 11:24:35,2023-01-01 11:28:51,33,52,1.0,1.03,6.5,0.0,0.5,1.6,0.0,,9.6,1.0,1.0,0.0,green_taxi
462,2023-01-01 11:42:27,2023-01-01 11:50:39,97,66,1.0,1.14,10.0,0.0,0.5,0.0,0.0,,11.5,2.0,1.0,0.0,green_taxi
463,2023-01-01 11:04:28,2023-01-01 11:10:05,74,74,1.0,1.27,8.6,0.0,0.5,0.0,0.0,,10.1,2.0,1.0,0.0,green_taxi
464,2023-01-01 11:04:48,2023-01-01 11:21:02,97,137,1.0,4.31,21.9,0.0,0.5,5.23,0.0,,31.38,1.0,1.0,2.75,green_taxi
465,2023-01-01 11:54:54,2023-01-01 12:06:08,97,80,1.0,3.59,17.7,0.0,0.5,0.0,0.0,,19.2,2.0,1.0,0.0,green_taxi
466,2023-01-01 11:54:27,2023-01-01 12:02:20,42,152,1.0,1.4,10.0,0.0,0.5,0.0,0.0,,11.5,2.0,1.0,0.0,green_taxi
467,2023-01-01 10:59:56,2023-01-01 11:08:07,95,196,1.0,1.56,10.7,0.0,0.5,0.0,0.0,,12.2,2.0,1.0,0.0,green_taxi
468,2023-01-01 11:41:32,2023-01-01 11:55:02,95,132,1.0,7.38,29.6,0.0,0.5,0.0,0.0,,31.1,2.0,1.0,0.0,green_taxi
469,2023-01-01 11:40:34,2023-01-01 11:47:39,74,238,1.0,2.46,12.1,0.0,0.5,0.0,0.0,,13.6,2.0,1.0,0.0,green_taxi
470,2023-01-01 11:55:10,2023-01-01 12:12:28,75,244,1.0,5.3,24.7,0.0,0.5,2.0,0.0,,28.2,1.0,1.0,0.0,green_taxi
471,2023-01-01 11:09:23,2023-01-01 11:24:46,61,71,1.0,3.2,13.0,0.0,1.5,0.0,0.0,,14.5,2.0,1.0,0.0,green_taxi
472,2023-01-01 11:43:04,2023-01-01 11:53:57,74,116,1.0,2.32,13.5,0.0,0.5,0.0,0.0,,15.0,2.0,1.0,0.0,green_taxi
473,2023-01-01 11:02:38,2023-01-01 11:09:33,129,82,1.0,1.2,7.9,0.0,1.5,0.0,0.0,,9.4,2.0,1.0,0.0,green_taxi
474,2023-01-01 11:52:41,2023-01-01 12:04:04,97,54,1.0,1.96,13.5,0.0,0.5,3.0,0.0,,18.0,1.0,1.0,0.0,green_taxi
475,2023-01-01 11:46:42,2023-01-01 11:58:41,74,43,1.0,1.95,10.0,0.0,0.5,0.0,0.0,,10.8,2.0,1.0,0.0,green_taxi
476,2023-01-01 11:10:46,2023-01-01 11:52:44,41,132,1.0,20.55,70.0,0.0,0.5,19.51,6.55,,97.56,1.0,1.0,0.0,green_taxi
477,2023-01-01 11:40:45,2023-01-01 11:59:08,74,239,6.0,3.36,20.5,0.0,0.5,1.2,0.0,,25.95,1.0,1.0,2.75,green_taxi
478,2023-01-01 11:32:40,2023-01-01 11:42:50,74,263,1.0,2.36,13.5,0.0,0.5,3.55,0.0,,21.3,1.0,1.0,2.75,green_taxi
479,2023-01-01 11:49:14,2023-01-01 12:07:20,262,231,1.0,7.8,33.1,0.0,0.5,8.0,0.0,,45.35,1.0,1.0,2.75,green_taxi
480,2023-01-01 11:22:00,2023-01-01 11:28:51,43,163,1.0,2.57,12.1,0.0,0.5,3.0,0.0,,19.35,1.0,1.0,2.75,green_taxi
481,2023-01-01 11:45:52,2023-01-01 12:02:29,75,138,1.0,8.24,33.8,5.0,0.5,11.71,6.55,,58.56,1.0,1.0,0.0,green_taxi
482,2023-01-01 11:26:46,2023-01-01 11:42:14,260,256,1.0,6.93,28.2,0.0,0.5,5.94,0.0,,35.64,1.0,1.0,0.0,green_taxi
483,2023-01-01 11:01:44,2023-01-01 11:10:16,95,28,1.0,1.71,11.4,0.0,0.5,2.58,0.0,,15.48,1.0,1.0,0.0,green_taxi
484,2023-01-01 11:49:16,2023-01-01 12:03:00,260,82,5.0,2.17,14.9,0.0,0.5,0.0,0.0,,16.4,1.0,1.0,0.0,green_taxi
485,2023-01-01 10:57:21,2023-01-01 11:10:49,236,137,1.0,4.15,19.1,0.0,0.5,4.67,0.0,,28.02,1.0,1.0,2.75,green_taxi
486,2023-01-01 12:11:05,2023-01-01 12:20:45,42,127,0.0,3.4,16.3,0.0,1.5,1.0,0.0,,18.8,1.0,1.0,0.0,green_taxi
487,2023-01-01 12:56:11,2023-01-01 13:01:06,75,236,0.0,1.2,7.2,2.75,1.5,3.4,0.0,,14.85,1.0,1.0,2.75,green_taxi
488,2023-01-01 12:18:30,2023-01-01 12:22:54,250,250,1.0,0.44,5.8,0.0,0.5,0.0,0.0,,7.3,2.0,1.0,0.0,green_taxi
489,2023-01-01 12:35:11,2023-01-01 12:40:50,95,134,1.0,1.1,7.9,0.0,0.5,0.0,0.0,,9.4,2.0,1.0,0.0,green_taxi
490,2023-01-01 12:31:10,2023-01-01 12:40:01,166,74,1.0,1.11,10.0,0.0,0.5,0.0,0.0,,11.5,2.0,1.0,0.0,green_taxi
491,2023-01-01 12:23:45,2023-01-01 12:28:56,74,236,1.0,1.59,8.6,0.0,0.5,3.86,0.0,,16.71,1.0,1.0,2.75,green_taxi
492,2023-01-01 12:07:09,2023-01-01 12:13:26,74,75,1.0,1.4,7.9,0.0,1.5,1.85,0.0,,11.25,1.0,1.0,0.0,green_taxi
493,2023-01-01 12:14:48,2023-01-01 12:24:40,75,262,1.0,2.1,11.4,2.75,1.5,0.0,0.0,,15.65,2.0,1.0,2.75,green_taxi
494,2023-01-01 12:49:35,2023-01-01 12:51:49,75,74,3.0,0.9,5.8,0.0,0.5,1.46,0.0,,8.76,1.0,1.0,0.0,green_taxi
495,2023-01-01 11:57:53,2023-01-01 12:14:21,116,236,2.0,4.97,24.0,0.0,0.5,5.65,0.0,,33.9,1.0,1.0,2.75,green_taxi
496,2023-01-01 12:22:25,2023-01-01 12:26:13,75,41,2.0,1.17,7.2,0.0,0.5,1.74,0.0,,10.44,1.0,1.0,0.0,green_taxi
497,2023-01-01 12:35:56,2023-01-01 12:45:46,42,194,1.0,3.2,15.6,0.0,0.5,4.73,6.55,,28.38,1.0,1.0,0.0,green_taxi
498,2023-01-01 12:53:42,2023-01-01 13:02:59,75,229,1.0,2.71,13.5,0.0,0.5,3.55,0.0,,21.3,1.0,1.0,2.75,green_taxi
499,2023-01-01 12:28:28,2023-01-01 12:35:54,74,263,1.0,2.08,10.7,0.0,0.5,2.99,0.0,,17.94,1.0,1.0,2.75,green_taxi
